rank,tic,rank_in_star,t0,duration_h,depth_ppm,snr,edge_dist_h,n_in,tmag,teff,radius,window_d,max_dur_h,long_limited,hf_variable,var_period_d,var_amp_ppm,sigma_pt_ppm,crowdsap,ra,dec,crowded_time_bin,common_mode,n_coincident,n_coincident_expected,partial,n_dips_star,toi_match,toi_host,category,candidate,rp_rjup,planet_sized,tier
6661,156817598,1,2627.41,24,744.135,12.6593,30.005,144,9.9122,6493,1.42004,3,24,0,0,3.51438,74.418,487.72,0.785667,140.525,39.9669,True,False,2,2.37871,False,1,,,single,True,0.37695,True,B
6662,1116533,1,2635.74,6,3495.43,12.6591,5.83891,36,11.1376,5802.4,0.975586,3,24,0,0,4.93194,474.812,856.438,0.988345,155.642,25.4728,True,True,8,1.66316,False,1,,,common_mode,False,0.561272,True,
6663,232614119,1,2626.98,24,1338.77,12.6502,36.6635,144,11.4602,6184,1.4983,3,24,0,0,1.90606,215.218,975.475,0.949376,259.233,63.2296,True,False,1,1.00563,False,1,,,single,True,0.533469,True,B
6664,232521394,1,2635.78,3,6251.76,12.6485,4.82834,18,11.873,4839,0.699782,3,24,0,0,5.24012,862.187,1256.22,0.985974,192.26,72.553,True,True,9,0.85092,False,1,,,common_mode,False,0.53842,True,
6665,16815790,1,2611.02,16,3044.67,12.6444,16.1667,96,12.7947,5895.05,1.38439,3,24,0,0,12.8192,463.908,2544.29,0.986089,142.586,37.63,True,True,40,2.72681,False,1,,,common_mode,False,0.743338,True,
6666,138618679,1,2632.34,3,5674.09,12.6398,87.4992,18,12.4397,5893,0.846069,3,24,0,0,,188.7,1860.28,0.993387,176.84,61.5366,False,False,0,1.00563,False,1,,,single,True,0.620171,True,A
6667,149416646,1,2612.5,24,1829.91,12.6386,38.8333,144,11.9238,5810.79,1.30287,3,24,0,0,1.2808,259.499,1377.39,0.98885,140.21,28.8146,False,True,11,2.39805,False,1,,,common_mode,False,0.542342,True,
6668,329343970,1,2611.03,12,2234.83,12.6385,14.3333,72,12.0413,5665,1.14154,3,24,0,0,4.25818,266.096,1419.27,0.946133,269.559,53.2424,True,True,24,1.54713,False,1,,,common_mode,False,0.525134,True,
6669,258352886,3,2618.65,3,14793,12.6307,71.3295,18,12.984,5873,1.54155,2,16,1,0,0.809107,919.587,3396.57,0.424968,296.462,67.4649,False,False,1,1.16034,False,3,,,repeating,False,1.8245,True,
6670,252801678,2,2620.31,1,10459.9,12.6272,31.6717,6,11.7112,6201.48,1.58176,1.5,12,1,0,5.8539,3510.63,1145.39,0.997911,166.065,43.6547,False,False,1,1.19902,False,3,,,repeating,False,1.57421,True,
6671,233161885,1,2627.04,12,7044.47,12.6265,27.6649,72,12.4062,5172,0.826036,3,24,0,0,9.67687,1044.51,1707.46,0.951366,275.131,60.1521,True,False,0,0.889598,False,1,,,single,True,0.674653,True,B
6672,424438563,1,2611.62,16,1007.13,12.6172,16,96,11.5167,6107,1.72973,3,24,0,0,,102.826,1041.84,0.892413,279.456,63.8192,True,True,12,2.20466,False,1,,,common_mode,False,0.534169,True,
6673,66682670,1,2626.8,8,4940.24,12.6158,8.16907,48,12.5659,5817.43,1.04641,3,24,0,0,3.96388,388.987,1911.49,0.990096,155.105,54.0575,True,False,3,0.541494,False,1,,,single,True,0.715704,True,B
6674,311578953,1,2626.35,2,46352.2,12.6152,4.16663,13,11.8318,3817,0.512601,3,24,0,0,9.79695,8441.45,6884.05,0.272487,159.594,51.9531,True,False,1,0.5,False,2,,,repeating,False,1.07392,True,
6675,198412866,1,2611.54,16,2716.07,12.6128,16,96,12.5488,5996,1.08943,3,24,0,0,,235.422,1881.76,0.983168,259.377,57.7749,True,False,3,1.00563,False,1,,,single,True,0.552494,True,B
6676,372711434,10,2614.49,3,8950.58,12.6088,102.5,17,12.7982,5358.62,0.843272,0.5,4,1,0,0.998582,1367.71,2630.28,0.958965,141.341,37.6126,True,False,5,3.21029,False,10,,,repeating,False,0.776338,True,
6677,224289728,2,2635.39,4,17550.7,12.6062,14.3387,24,12.8747,6345.63,1.43029,2.5,20,1,0,5.57372,2047.78,2542.05,0.9719,183.084,56.5459,True,False,2,1.16034,False,3,,,secondary,False,1.84387,True,
6678,230016502,1,2629.63,2,11081.9,12.6042,86.8365,12,12.9466,6055,1.7101,3,24,0,0,0.492669,541.608,2528.11,0.848142,291.321,62.8122,False,False,3,1.48911,False,8,,,repeating,False,1.7518,True,
6679,149369648,1,2630.98,1.5,7560.35,12.6015,116.003,9,12.0571,6300.85,1.62363,3,24,0,0,0.675427,258.448,1580.54,0.992788,139.174,26.6137,False,False,1,1.85655,False,1,,,single,True,1.37378,True,A
6680,377098744,2,2635.66,8,2642.06,12.6004,7.83471,48,10.7227,5922,1.96358,1.5,12,1,0,4.7822,2321.47,1456.43,0.577586,285.179,57.8251,True,False,3,1.46977,False,2,,,repeating,False,0.982148,True,
6681,229498848,1,2611.51,12,2891.08,12.6003,13.3333,72,11.6973,5660,1.00898,3,24,0,0,5.68806,173.581,1136.87,0.891697,296.418,64.4639,True,True,27,1.6825,False,1,,,common_mode,False,0.527923,True,
6682,165225049,1,2635.48,12,2418.58,12.5998,12.172,72,12.2676,5458.22,0.887292,3,24,0,0,,169.948,1709.82,0.997341,156.146,26.9921,True,True,7,0.986293,False,1,,,common_mode,False,0.424624,True,
6683,8992668,1,2635.49,12,676.533,12.5994,11.8437,72,9.8299,4506,0.778713,3,24,0,0,,57.3262,403.498,0.994506,167.266,35.5137,True,False,0,1.27638,False,1,,,single,True,0.197097,True,B
6684,357238337,1,2627.85,12,2698.81,12.5966,21.1699,72,10.3227,4874.94,0.709492,2.5,20,1,0,4.64871,928.729,556.034,0.998398,155.657,56.8448,False,False,3,0.812241,False,1,,,single,True,0.358667,True,A
6685,219739347,2,2615.16,1,171003,12.5957,105,6,12.9201,3483,0.589233,3,24,0,1,0.386424,16962.3,3351.15,0.778032,241.839,61.9201,False,False,0,0.754224,False,10,,,repeating,False,2.37108,False,
6686,219787955,4,2630.14,2,7020.42,12.5944,112.998,12,12.3191,6248,1.51467,1.25,10,1,0,1.74849,695.673,1676.76,0.871348,264.498,64.6716,False,False,0,0.5,False,10,,,repeating,False,1.23497,True,
6687,219739347,3,2613.62,1,170901,12.5882,67.8333,6,12.9201,3483,0.589233,3,24,0,1,0.386424,16962.3,3351.15,0.778032,241.839,61.9201,False,False,0,0.754224,False,10,,,repeating,False,2.37037,False,
6688,258954036,2,2628.45,2,11031.7,12.5872,24.1711,12,12.2759,5702,0.945216,2,16,1,0,8.44236,3629.93,1696.67,0.986611,289.064,68.4696,False,False,3,2.28201,False,2,,,secondary,False,0.966073,True,
6689,125551981,1,2611.52,16,1305.75,12.5865,16.8333,96,10.7944,6387.73,1.27737,3,24,0,0,12.5867,194.319,681.567,0.999108,145.174,27.4158,True,True,37,2.66879,False,1,,,common_mode,False,0.449163,True,
6690,219015370,6,2635.76,2,2855.88,12.5855,5.50086,12,10.9458,5714,1.58143,3,24,0,0,,109.584,761.772,0.991778,223.093,70.4766,True,True,5,0.541494,False,6,1294.01,1294.01,common_mode,False,0.822389,True,
6691,356540194,4,2635.83,1.5,20043.8,12.5807,3.82088,9,12.2193,6151,1.23286,0.75,6,1,0,3.17181,5872.78,3591.96,0.976495,153.048,64.9556,True,False,3,0.734885,False,7,,,secondary,False,1.69848,True,
6692,252464404,2,2611.7,6,3061.33,12.5794,6.33333,36,11.4344,5802.96,1.33191,3,24,0,0,11.1614,244.591,1155.13,0.815962,149.733,52.858,True,False,7,1.54713,False,2,,,repeating,False,0.717113,True,
6693,219739347,4,2617.48,1,170770,12.5786,99.3381,6,12.9201,3483,0.589233,3,24,0,1,0.386424,16962.3,3351.15,0.778032,241.839,61.9201,False,False,0,0.754224,False,10,,,repeating,False,2.36947,False,
6694,229436187,1,2611.45,12,2242.18,12.5785,12,72,12.2173,6479,1.8912,3,24,0,0,,153.6,1547.15,0.947087,293.353,63.1199,True,True,37,1.81787,False,1,,,common_mode,False,0.871426,True,
6695,230090766,1,2626.17,6,5200.32,12.578,5.99941,36,12.4135,4679,0.704652,3,24,0,0,5.70234,863.712,1766.63,0.965721,247.725,70.1985,False,False,0,0.5,False,1,,,single,True,0.494478,True,A
6696,219739347,5,2630.64,1,170751,12.5772,124.327,6,12.9201,3483,0.589233,3,24,0,1,0.386424,16962.3,3351.15,0.778032,241.839,61.9201,False,False,1,0.754224,False,10,,,repeating,False,2.36934,False,
6697,416520627,1,2635.65,8,3345.12,12.5753,8.16023,48,12.0976,4562.03,0.707217,3,24,0,0,5.44378,524.525,1433.02,0.996789,157.853,55.4528,True,True,7,0.522155,False,1,,,common_mode,False,0.39803,True,
6698,165408598,1,2617.19,2,4114.06,12.5733,1.17239,12,11.5281,5799.86,1.36509,3,24,0,0,,117.794,1073.91,0.996349,159.263,24.097,False,False,0,0.63819,True,1,,,single_partial,True,0.852028,True,B
6699,219739347,6,2632.96,1,170682,12.5721,72.6761,6,12.9201,3483,0.589233,3,24,0,1,0.386424,16962.3,3351.15,0.778032,241.839,61.9201,False,False,1,0.754224,False,10,,,repeating,False,2.36886,False,
6700,232605784,1,2635.61,8,8626.21,12.567,8.8376,48,12.4802,5519,0.848252,2.5,20,1,0,6.25872,1750.96,1805.16,0.989378,258.283,64.78,True,False,3,1.06365,False,1,,,single,True,0.766641,True,B
6701,17124557,1,2610.56,1,14015,12.5654,3.66667,6,11.4982,4264,0.64063,1.5,12,1,0,4.90912,2157.64,1546.14,0.574297,144.373,37.8293,True,True,16,1.97259,False,1,,,common_mode,False,0.738007,True,
6702,159297935,1,2632.14,1,120500,12.5641,92.1543,6,12.325,7259,1.67135,0.5,4,1,1,0.869737,30513.2,2248.66,0.947945,229.56,83.2928,False,False,1,0.928276,False,10,,,repeating,False,5.64571,False,
6703,252475336,1,2631.57,3,6927.02,12.563,105.993,18,12.6932,5605.76,1.08058,3,24,0,0,3.88342,486.143,2187.8,0.98073,154.821,52.0798,False,False,0,0.812241,False,1,,,single,True,0.875161,True,A
6704,232968282,4,2627.33,1.5,13171.1,12.5609,50.8314,9,12.416,5323,1.02365,3,24,0,0,8.0317,2116.78,1723.07,0.915748,198.116,67.2866,True,False,1,0.5,False,4,,,secondary,False,1.14319,True,
6705,148878043,1,2635.48,12,2034.91,12.5582,12.1639,72,11.7172,3920,0.584106,3,24,0,0,7.83417,343.716,1277.21,0.992436,183.507,67.1582,True,True,8,1.3344,False,1,,,common_mode,False,0.256402,True,
6706,141119051,1,2635.73,6,4198.65,12.5545,6.1635,36,12.5211,5385.35,0.912078,3,24,0,0,,226.264,1859.41,0.991414,165.259,56.9469,True,True,8,1.02497,False,1,,,common_mode,False,0.575102,True,
6707,159297935,2,2618.21,1,120403,12.554,81.829,6,12.325,7259,1.67135,0.5,4,1,1,0.869737,30513.2,2248.66,0.947945,229.56,83.2928,False,False,1,0.928276,False,10,,,repeating,False,5.64344,False,
6708,219739347,7,2616.71,1,170432,12.5537,117.838,6,12.9201,3483,0.589233,3,24,0,1,0.386424,16962.3,3351.15,0.778032,241.839,61.9201,False,False,0,0.754224,False,10,,,repeating,False,2.36712,False,
6709,43215459,1,2635.51,8,2589.19,12.5498,8.17403,48,10.6126,6107,1.03566,3,24,0,0,4.94798,305.68,970.719,0.873861,168.941,42.4383,True,True,8,0.773563,False,2,,,common_mode,False,0.51281,True,
6710,159297935,3,2630.41,1,120352,12.5487,102.007,6,12.325,7259,1.67135,0.5,4,1,1,0.869737,30513.2,2248.66,0.947945,229.56,83.2928,False,False,3,0.928276,False,10,,,repeating,False,5.64225,False,
6711,367837149,1,2613.18,6,6983.53,12.5451,6,36,11.4069,4929,0.792775,3,24,0,0,6.62982,1386.83,902.274,0.982084,275.787,73.4555,False,False,2,1.39241,False,1,,,single,True,0.644681,True,A
6712,237012474,1,2611.32,8,2075.91,12.5439,8.83333,48,11.6544,5755,2.36935,3,24,0,0,,135.496,1178.27,0.976399,306.113,65.4239,True,True,16,1.29572,False,1,,,common_mode,False,1.05049,True,
6713,159397851,1,2634.57,24,2467.03,12.5421,33.8261,144,12.7805,5332,0.742411,3,24,0,0,4.11733,346.702,2143.68,0.946795,237.822,78.1007,False,False,2,1.2377,False,1,,,single,True,0.35883,True,A
6714,219739347,8,2629.09,1,170203,12.5368,87.1608,6,12.9201,3483,0.589233,3,24,0,1,0.386424,16962.3,3351.15,0.778032,241.839,61.9201,False,False,0,0.754224,False,10,,,repeating,False,2.36553,False,
6715,219739347,9,2628.32,1,170191,12.5359,68.6608,6,12.9201,3483,0.589233,3,24,0,1,0.386424,16962.3,3351.15,0.778032,241.839,61.9201,False,False,0,0.754224,False,10,,,repeating,False,2.36544,False,
6716,256665207,4,2611.2,1,5400.23,12.5347,6,6,11.4469,6325,1.63656,0.5,4,1,0,1.40604,1241.27,986.537,0.963713,300.711,63.0773,True,False,3,1.50845,False,7,,,repeating,False,1.1703,True,
6717,99834717,2,2610.57,1,12648.2,12.5321,3.66667,6,12.212,4974,0.902915,3,24,0,0,6.39228,1105.16,1721.07,0.984356,165.167,64.964,True,False,0,0.754224,False,10,1780.01,1780.01,repeating,False,0.988139,True,
6718,142870588,1,2627.09,24,1253.79,12.5312,24.1695,144,12.4585,6154,1.61774,3,24,0,0,,189.648,1842.64,0.991236,175.678,70.1459,True,False,2,0.889598,False,1,,,single,True,0.557416,True,B
6719,16849018,1,2610.18,3,8320.32,12.5277,4.66667,18,12.87,6240.02,1.51679,3,24,0,0,,300.981,2601.85,0.962641,142.696,40.6372,True,True,27,2.84284,False,1,,,common_mode,False,1.34633,True,
6720,241259099,2,2635.24,12,4693.26,12.5264,18.0043,72,11.9109,3658,0.515264,1.5,12,1,0,4.46124,1912.93,1341.46,0.986845,158.046,32.9527,False,False,1,0.870259,False,2,,,secondary,False,0.343498,True,
6721,253034533,1,2611,12,883.288,12.5263,12.3333,72,10.3532,6307,1.25911,3,24,0,0,5.7986,127.197,534.49,0.980308,158.421,44.4285,True,True,11,0.5,False,1,,,common_mode,False,0.364143,True,
6722,159297935,4,2635.63,1,120128,12.5253,8.4876,6,12.325,7259,1.67135,0.5,4,1,1,0.869737,30513.2,2248.66,0.947945,229.56,83.2928,True,False,4,0.928276,False,10,,,repeating,False,5.63698,False,
6723,219101335,1,2611.88,4,5718.93,12.525,18.6667,24,12.4966,4881,0.716489,0.75,6,1,0,2.10863,1829.77,1770.39,0.948041,270.201,69.24,False,False,1,1.50845,False,1,,,single,True,0.527259,True,A
6724,150251466,4,2621.4,4,1759.35,12.5244,5.33415,24,8.68627,8147,2.206,3,24,0,0,9.81296,264.819,254.669,0.986397,155.362,47.8707,True,False,0,0.5,False,4,,,secondary,False,0.900408,True,
6725,356632361,3,2618.34,1,7749.27,12.5235,78.6707,6,10.4776,6039,1.07629,0.5,4,1,1,2.566,8621.5,563.898,0.995963,232.314,64.9266,False,False,2,1.19902,False,9,,,repeating,False,0.921971,True,
6726,91966003,1,2628.52,24,1757.25,12.5194,57.1663,144,12.0553,6133.36,1.42299,3,24,0,0,12.8332,724.811,1952.74,0.880211,144.043,23.2171,False,False,2,2.59144,False,1,,,single,True,0.580465,True,A
6727,156512444,1,2614.54,8,10586.5,12.5191,96.1667,43,12.3387,3777,0.619719,1.25,10,1,0,10.6046,21107.8,2152.64,0.937365,221.54,76.5683,False,False,1,0.928276,False,1,,,single,True,0.620482,True,A
6728,1095690,1,2635.47,12,1101.41,12.5137,12.3374,72,10.7751,5776.62,1.73265,3,24,0,0,4.83799,129.314,677.219,0.979013,154.736,27.0999,True,True,8,0.773563,False,1,,,common_mode,False,0.559556,True,
6729,237013950,1,2611.53,12,1135.42,12.5123,13.8333,72,10.8539,6256,3.87845,3,24,0,0,,73.9225,747.233,0.970318,306.371,64.8187,True,True,23,1.48911,False,1,,,common_mode,False,1.27173,True,
6730,356976054,1,2610.79,8,1972.95,12.5121,8.5,48,11.5189,6003.91,2.18071,3,24,0,0,,135.418,1056.11,0.926815,273.556,54.661,True,True,32,2.41738,False,1,,,common_mode,False,0.942569,True,
6731,219739347,10,2631.41,1,169860,12.5115,109.843,6,12.9201,3483,0.589233,3,24,0,1,0.386424,16962.3,3351.15,0.778032,241.839,61.9201,False,False,0,0.754224,False,10,,,repeating,False,2.36315,False,
6732,149369278,1,2614.34,16,7384.24,12.5103,96.5,88,12.3175,3090,0.324026,3,24,0,1,0.224355,17450.3,2791.32,0.992774,139.212,24.8155,True,False,5,2.1273,False,1,,,single,False,0.270951,True,
6733,233157246,1,2626.82,12,2201.49,12.5078,32.3326,72,11.5373,5331,0.84544,3,24,0,0,4.55483,418.492,1019.67,0.974429,274.908,62.384,True,False,3,2.06928,False,1,,,single,True,0.38601,True,B
6734,29174085,1,2635.72,6,7255.98,12.5023,6.32781,36,12.9558,4802.77,1.06866,3,24,0,0,6.84387,631.595,2498.38,0.987901,151.184,43.1924,True,False,5,1.02497,False,1,,,single,True,0.885819,True,B
6735,252962647,1,2610.14,1.5,3178.39,12.5015,3.83333,9,10.1659,5948,1.34549,3,24,0,0,0.793497,164.668,623.625,0.904872,151.411,32.9231,True,False,5,1.08299,False,1,,,single,True,0.738144,True,B
6736,159438097,1,2635.06,4,7073.42,12.4953,22.1553,24,12.8777,5828,1.77056,3,24,0,0,,333.802,2435.36,0.966358,241.929,82.0725,False,False,1,1.60514,False,4,4120.01,4120.01,repeating,False,1.44905,True,
6737,166128290,1,2610.66,8,463.154,12.495,8,48,7.8354,6333,1.35142,3,24,0,0,8.33114,44.1599,182.084,0.977875,215.931,61.9371,True,True,6,1.06365,False,1,,,common_mode,False,0.283016,True,
6738,230081369,2,2626.21,12,2879.72,12.4943,18.1636,72,12.102,5082,0.790149,1.5,12,1,0,4.34271,1783.29,1452.55,0.863557,245.761,66.1408,False,False,3,0.870259,False,2,,,secondary,False,0.412611,True,
6739,85292600,1,2611.19,1,116190,12.4904,31.1667,6,9.9783,7865,2.37609,0.5,4,1,1,0.772112,31611.2,2150.3,0.996351,156.748,30.5923,True,False,0,0.792902,False,10,,,repeating,False,7.88144,False,
6740,99938036,1,2635.63,8,2143.41,12.4883,8.49705,48,11.5717,5715,1.01736,3,24,0,0,6.08628,178.299,1090.81,0.990706,170.239,60.6407,True,False,5,1.27638,False,1,,,single,True,0.458336,True,B
6741,63189254,1,2629.83,1.5,9930.43,12.4879,91.824,9,12.3455,5359,0.802227,3,24,0,0,4.50678,672.698,1957.42,0.989393,156.681,17.5969,False,False,1,1.56647,False,1,,,single,True,0.777927,True,A
6742,357688082,1,2611,12,2326.61,12.4856,13.6667,72,12.2071,6033,1.30378,3,24,0,0,,193.354,1606.25,0.969849,275.14,54.7401,True,True,27,2.5721,False,1,,,common_mode,False,0.611961,True,
6743,356630387,1,2635.48,12,3894.61,12.4847,12.1557,72,12.974,3772,0.493626,3,24,0,0,,373.307,2727.69,0.99296,160.462,68.5267,True,True,13,1.43109,False,1,,,common_mode,False,0.299769,True,
6744,1066670,1,2626.54,2,2838.63,12.4839,12.994,12,10.7652,6258,1.47467,3,24,0,0,,74.3116,690.581,0.995512,154.488,25.5927,True,False,1,1.46977,False,2,,,repeating,False,0.764551,True,
6745,8260536,1,2627.06,1,10539.7,12.4815,21.8269,6,9.58055,6017.1,1.05318,1.5,12,1,0,7.24737,5713,377.421,0.995861,161.88,36.3294,True,False,2,1.17968,False,2,5398.01,"5398.01,5398.02",repeating,False,1.05214,True,
6746,156462488,2,2632,3,2992.41,12.4808,95.6633,18,10.3603,5749,0.867477,0.75,6,1,0,0.966956,598.983,536.529,0.963709,217.061,74.136,False,False,1,1.08299,False,10,,,repeating,False,0.461771,True,
6747,144304147,1,2635.74,6,6817.38,12.479,5.84551,36,12.7321,4921.09,0.746535,3,24,0,0,7.94938,406.4,2292.7,0.996415,170.082,35.6968,True,False,2,0.5,False,1,,,single,True,0.599814,True,B
6748,297961458,2,2611.44,16,1493.4,12.4785,24.3333,96,8.1689,4013,0.639813,3,24,0,0,5.42765,222.297,250.359,0.998892,157.93,57.1159,True,False,1,0.657529,False,2,,,secondary,False,0.240602,True,
6749,156462190,2,2626.63,24,3812.7,12.474,28.1669,144,12.6422,5611,0.803097,3,24,0,0,9.81834,1073.43,2053.02,0.975301,217.119,72.8379,True,False,1,0.947615,False,2,,,secondary,False,0.482549,True,
6750,416535210,1,2635.65,8,3747.44,12.4734,8.16276,48,12.8733,4455.1,0.780226,3,24,0,0,,221.68,2298.14,0.997178,164.509,57.63,True,True,7,1.08299,False,1,,,common_mode,False,0.464777,True,
6751,233711812,1,2621.13,12,649.13,12.4733,11.8339,72,9.99559,5299,0.937915,3,24,0,0,9.82642,92.6058,435.523,0.990627,275.794,62.3609,False,False,3,1.75986,False,1,,,single,True,0.232534,True,A
6752,142617077,1,2635.72,6,7984.58,12.4713,6.32149,36,10.7667,4850,0.716603,2.5,20,1,0,9.61252,4406.48,660.654,0.995962,170.238,75.8703,True,True,7,0.599511,False,1,,,common_mode,False,0.623106,True,
6753,85292600,2,2615.82,1,115960,12.4657,139.339,6,9.9783,7865,2.37609,0.5,4,1,1,0.772112,31611.2,2150.3,0.996351,156.748,30.5923,False,False,0,0.792902,False,10,,,repeating,False,7.87363,False,
6754,141128852,1,2635.73,6,3454.03,12.4625,6.16512,36,12.3642,6464,1.23512,3,24,0,0,,204.399,1688.97,0.963316,165.561,54.2655,True,True,7,0.5,False,1,,,common_mode,False,0.706366,True,
6755,356540194,5,2611.75,4,15219.4,12.4617,17.6667,24,12.2193,6151,1.23286,0.75,6,1,0,3.17181,5872.78,3591.96,0.976495,153.048,64.9556,False,False,1,0.734885,False,7,,,secondary,False,1.48003,True,
6756,16805991,1,2610.94,12,1816.52,12.4597,15.3333,72,11.6459,5593,1.06449,3,24,0,0,12.8435,243.131,1132.74,0.984639,141.927,37.4075,True,True,33,3.07491,False,1,,,common_mode,False,0.441488,True,
6757,148621427,1,2612.15,4,5892.6,12.458,5.16667,24,12.6786,5957.03,1.08384,3,24,0,0,2.50503,390.828,2210.55,0.926454,153.854,54.2251,False,False,3,1.00563,False,2,,,single,True,0.80961,True,A
6758,85292600,3,2612.74,1,115859,12.4548,68.3333,6,9.9783,7865,2.37609,0.5,4,1,1,0.772112,31611.2,2150.3,0.996351,156.748,30.5923,False,False,1,0.792902,False,10,,,repeating,False,7.87019,False,
6759,85292600,4,2631.24,1,115782,12.4465,113.004,6,9.9783,7865,2.37609,0.5,4,1,1,0.772112,31611.2,2150.3,0.996351,156.748,30.5923,False,False,1,0.792902,False,10,,,repeating,False,7.86758,False,
6760,356194907,1,2610.94,12,1958.62,12.4429,12.1667,72,11.7673,5826,0.915071,3,24,0,0,,129.681,1189.7,0.956164,266.797,53.1103,True,True,32,1.62448,False,1,,,common_mode,False,0.394082,True,
6761,85292600,5,2629.7,1,115748,12.4429,84.4943,6,9.9783,7865,2.37609,0.5,4,1,1,0.772112,31611.2,2150.3,0.996351,156.748,30.5923,False,False,0,0.792902,False,10,,,repeating,False,7.86644,False,
6762,21189709,2,2618.13,8,2455.51,12.4401,83.67,48,10.9788,5662,0.856236,3,24,0,0,9.12464,2484.53,770.734,0.986373,276.525,52.8759,False,False,1,2.04994,False,2,,,repeating,False,0.412878,True,
6763,311236477,6,2617.68,1.5,7874.6,12.4382,94.6666,9,12.2113,6250,1.017,3,24,0,0,3.88562,441.549,1486.22,0.875623,253.77,71.2993,False,False,1,0.947615,False,7,,,repeating,False,0.878198,True,
6764,85292600,6,2626.62,1,115701,12.4378,10.4943,6,9.9783,7865,2.37609,0.5,4,1,1,0.772112,31611.2,2150.3,0.996351,156.748,30.5923,True,False,3,0.792902,False,10,,,repeating,False,7.86482,False,
6765,16222047,1,2613.11,12,1393.21,12.4368,75.1667,72,11.2596,5808.51,1.7765,3,24,0,0,,114.545,909.936,0.990684,153.581,40.981,False,False,0,0.85092,False,1,,,single,True,0.645254,True,A
6766,17236485,1,2635.65,8,4219.06,12.4362,8.15909,48,12.2658,3924,0.662747,3,24,0,0,8.0381,471.53,1742.93,0.926768,146.656,38.9915,True,True,8,1.31506,False,1,,,common_mode,False,0.418903,True,
6767,156462488,3,2630.07,2,3280.07,12.4337,110.834,12,10.3603,5749,0.867477,0.75,6,1,0,0.966956,598.983,536.529,0.963709,217.061,74.136,False,False,2,1.08299,False,10,,,repeating,False,0.483456,True,
6768,147936131,1,2635.73,6,6915.82,12.4323,6.15625,36,12.9815,5293,2.01139,3,24,0,0,5.99857,1080.32,2593.14,0.98114,166.245,71.2781,True,True,13,1.14101,False,1,,,common_mode,False,1.6277,True,
6769,414963902,1,2620.75,1,12199.9,12.4292,21,6,12.6772,6418.14,1.70054,3,24,0,0,,305.581,2359.93,0.936168,140.698,23.2222,False,False,2,1.7792,False,1,,,single,True,1.82777,True,A
6770,462552068,1,2635.46,12,1706.3,12.4284,12.6659,72,11.7008,5723,2.94898,3,24,0,0,8.50925,176.473,1130.82,0.99435,224.922,72.1001,True,True,7,0.908937,False,1,,,common_mode,False,1.18538,True,
6771,21002924,1,2611.12,16,1335.23,12.4254,16.5,96,11.6717,6178,1.95557,3,24,0,0,,129.717,1078.26,0.991376,272.658,52.8082,True,True,29,2.1273,False,1,,,common_mode,False,0.695359,True,
6772,150388053,1,2610.74,12,5183.68,12.4238,12,72,11.7956,5350,1.79139,2,16,1,0,4.95065,1884.71,1191.84,0.994731,193.98,59.2606,True,False,1,0.599511,False,1,,,single,True,1.25507,True,B
6773,159297935,5,2626.92,1,119141,12.4224,18.3402,6,12.325,7259,1.67135,0.5,4,1,1,0.869737,30513.2,2248.66,0.947945,229.56,83.2928,True,False,2,0.928276,False,10,,,repeating,False,5.61378,False,
6774,256513343,1,2611.63,16,1171.65,12.4195,16.1667,96,11.4153,6422,1.31132,3,24,0,0,,124.19,981.463,0.863141,299.494,61.5307,True,True,13,1.06365,False,1,,,common_mode,False,0.436782,True,
6775,149917982,1,2635.65,8,2383.84,12.4191,8.15878,48,11.6396,5264,0.933207,3,24,0,0,6.37839,241.517,1110.16,0.989243,160.625,61.8923,True,True,15,2.74615,False,1,,,common_mode,False,0.443378,True,
6776,284904007,1,2610.93,12,1837.73,12.4189,12,72,11.9705,5788,0.928618,3,24,0,0,,152.225,1316.36,0.978474,264.637,53.8526,True,True,39,1.72118,False,1,,,common_mode,False,0.387378,True,
6777,207428467,1,2634.38,24,1352.04,12.4183,38.5125,144,12.5095,6356.15,1.78583,3,24,0,0,,177.177,1711.6,0.997766,243.193,58.9762,False,False,1,0.5,False,1,,,single,True,0.638987,True,A
6778,85292600,7,2618.9,1,115475,12.4135,65.3387,6,9.9783,7865,2.37609,0.5,4,1,1,0.772112,31611.2,2150.3,0.996351,156.748,30.5923,False,False,0,0.792902,False,10,,,repeating,False,7.85713,False,
6779,9391320,1,2610.86,16,3996.55,12.413,18.5,96,12.7271,4527,0.720392,3,24,0,0,9.24866,550.672,2324.26,0.976187,167.487,36.2097,True,True,9,0.947615,False,1,,,common_mode,False,0.443169,True,
6780,159297935,6,2612.99,1,119049,12.4128,44.6667,6,12.325,7259,1.67135,0.5,4,1,1,0.869737,30513.2,2248.66,0.947945,229.56,83.2928,False,False,3,0.928276,False,10,,,repeating,False,5.61162,False,
6781,188506574,1,2614.39,24,1742.54,12.4116,105.667,126,11.4763,6180.23,1.86562,3,24,0,0,13.0032,793.564,1453.03,0.864789,143.338,41.8863,True,False,8,2.22399,False,1,,,single,True,0.75783,True,B
6782,202509016,2,2635.62,1.5,9787.64,12.4115,8.84403,9,10.8213,5044,0.866616,2.5,20,1,0,5.80029,1692.7,1085.44,0.694365,231.419,61.292,True,False,5,0.792902,False,3,,,secondary,False,0.834302,True,
