key,tic,trial,t0,depth_ppm,duration_h,expected_snr,recovered,plausible,detected,det_snr,dbic_alt,dbic_box,best_alt,shape_strict_box,edge_lc,edge_pixels,centroid,neighbours,pixel_confirm,pixel_snr_ratio,pixel_depth_ratio,fpp_value,nfpp_value,shape,duration,edge,pixels,asteroid,catalogue,fpp
318217149_3,318217149,3,1881.27,8249.5,24,33.9549,1,True,True,32.55,185.397,5.3699,flare_decay,True,True,True,True,True,True,0.561263,0.743869,,,True,True,True,True,True,True,
318217149_4,318217149,4,1894.97,8610.82,8,18.0322,1,True,True,17.1792,46.8512,7.30769,flare_decay,True,True,True,True,True,True,0.70111,0.787724,,,True,True,True,True,,True,
318217149_5,318217149,5,1872.95,4649.96,16,14.6087,1,True,True,12.7282,13.517,0.921531,flare_decay,True,True,True,True,True,True,0.977428,0.973273,,,True,True,True,True,,True,
318217149_6,318217149,6,1879.62,5270.21,16,16.5574,1,True,True,14.3005,26.3592,2.99428,flare_decay,True,True,True,True,True,True,0.877722,0.778199,,,True,True,True,True,True,True,
318217149_7,318217149,7,1872.33,4030.31,16,12.662,1,True,True,11.7873,28.6937,3.08403,flare_decay,True,True,True,True,True,True,0.617769,0.863817,,,True,True,True,True,,True,
318217149_8,318217149,8,1888.1,5274.52,2,5.62224,0,False,,,,,,,,,,,,,,,,,,,,,,
318217149_9,318217149,9,1874.77,28734.2,2,30.6286,1,False,True,30.9553,97.5247,16.1071,flare_decay,True,True,True,True,True,True,0.923537,0.80977,,,True,False,True,True,,True,
318217149_10,318217149,10,1897.31,18211.2,1,14.4012,1,False,True,12.3113,13.8523,1.46714,flare_decay,True,True,True,True,True,True,0.894466,0.408972,,,True,True,True,True,,True,
318217149_11,318217149,11,1871.68,11116.7,8,23.28,1,True,True,23.9744,172.224,10.9891,flare_decay,True,True,True,True,True,True,0.931569,0.878257,,,True,True,True,True,True,True,
318217149_12,318217149,12,1876.2,37323.2,2,39.7838,1,False,True,38.5501,240.781,50.3733,flare_decay,True,True,True,True,True,True,1.13108,0.922738,,,True,False,True,True,,True,
318217149_13,318217149,13,1872.6,11753.9,2,12.5288,1,False,True,12.2577,28.1275,-4.46571,flare_decay,True,True,True,True,True,True,0.765412,0.843281,,,True,False,True,True,,True,
318217149_14,318217149,14,1897.33,5091.92,24,20.9583,0,True,,,,,,,,,,,,,,,,,,,,,,
