sector,t0,depth_ppm,duration_h,expected_snr,measured_snr,recovered,top_ranked,det_t0,det_depth_ppm,det_duration_h,n_events
54,2785.2461506424847,50.0,1.0,0.37435897821720715,0.5482478825787509,False,False,nan,nan,nan,0
15,1713.9645407034961,50.0,1.0,0.43572753084223037,2.3324959834515804,False,False,nan,nan,nan,0
25,1987.1640710352397,50.0,1.0,0.4156667221177414,1.8563923201232135,False,False,nan,nan,nan,0
52,2737.1459448494425,50.0,2.0,0.5125032936143554,2.0641879813106017,False,False,nan,nan,nan,0
73,3297.4731023024883,50.0,2.0,0.5791108017662068,3.1806677988656458,False,False,nan,nan,nan,0
81,3522.1342341700342,50.0,2.0,0.6327731976351749,1.7989067733561614,False,False,nan,nan,nan,1
16,1757.5152825491234,50.0,2.0,0.5381385737793587,2.6363099987821648,False,False,nan,nan,nan,0
58,2900.722278187151,50.0,2.0,0.5861090933576852,2.0661622156830397,False,False,nan,nan,nan,0
56,2840.695582680393,50.0,2.0,0.565180640843859,1.638026712345808,False,False,nan,nan,nan,0
18,1804.9130465908759,50.0,2.0,0.5089560427576496,1.247723979327864,False,False,nan,nan,nan,0
79,3458.7158864506355,50.0,2.0,0.5254149695160537,1.8698185376202596,False,False,nan,nan,nan,0
59,2912.8943177424203,50.0,2.0,0.5907594523701702,1.5009975356084326,False,False,nan,nan,nan,0
41,2431.115718211316,50.0,2.0,0.5220381789064852,2.511291114876989,False,False,nan,nan,nan,0
86,3645.278226233685,50.0,2.0,0.5901291705584676,2.8110057954134957,False,False,nan,nan,nan,0
26,2020.0088943772014,50.0,2.0,0.45252829699972336,1.0720634952132564,False,False,nan,nan,nan,0
86,3660.644717466805,50.0,2.0,0.5901291705584676,0.8707569318507413,False,False,nan,nan,nan,0
15,1715.7297982522775,50.0,2.0,0.5705302326178611,2.02326524171203,False,False,nan,nan,nan,0
80,3481.2883445118005,50.0,2.0,0.5689116835448987,1.4864454038032215,False,False,nan,nan,nan,0
81,3513.031479915615,50.0,2.0,0.6327731976351749,4.128206086052463,False,False,nan,nan,nan,1
83,3566.930971843338,50.0,2.0,0.6183236891253691,1.8736588932659324,False,False,nan,nan,nan,0
52,2737.030665763713,50.0,2.0,0.5125032936143554,2.0584255487794256,False,False,nan,nan,nan,0
20,1857.8666781090367,50.0,2.0,0.4938096096147789,3.0417166278083383,False,False,nan,nan,nan,0
54,2790.6072407094657,50.0,2.0,0.4847755699884517,1.8182596260391026,False,False,nan,nan,nan,0
86,3657.83224076782,50.0,2.0,0.5901291705584676,2.130376494069415,False,False,nan,nan,nan,0
51,2702.7287859592475,50.0,2.0,0.5959854265764365,1.6406042967841898,False,False,nan,nan,nan,0
51,2714.2595252373853,50.0,2.0,0.5959854265764365,1.4898764156712003,False,False,nan,nan,nan,0
40,2395.2032358332804,50.0,2.0,0.4195642539738687,1.2981834892520174,False,False,nan,nan,nan,0
41,2420.569930736573,50.0,2.0,0.5220381789064852,1.269979602962941,False,False,nan,nan,nan,0
18,1792.7368650435917,50.0,2.0,0.5089560427576496,2.6171648856089123,False,False,nan,nan,nan,0
78,3447.435163532736,50.0,2.0,0.17573155869412968,0.8700205168979019,False,False,nan,nan,nan,0
74,3325.1701868970645,50.0,2.0,0.503555434571853,0.47039292024341994,False,False,nan,nan,nan,0
75,3345.4535655771556,50.0,2.0,0.24758737412213952,2.17309257507002,False,False,nan,nan,nan,1
83,3572.150342827566,50.0,2.0,0.6183236891253691,1.823635425238686,False,False,nan,nan,nan,0
84,3587.7250630847225,50.0,2.0,0.5078609293622864,2.026634120364404,False,False,nan,nan,nan,0
54,2788.4183593621397,50.0,2.0,0.4847755699884517,0.5618892577181455,False,False,nan,nan,nan,0
54,2781.005886641954,50.0,2.0,0.4847755699884517,2.1123740986068893,False,False,nan,nan,nan,0
22,1909.1850134790352,50.0,2.0,0.5108250421378617,1.7795591075711736,False,False,nan,nan,nan,0
24,1963.4553354746013,50.0,2.0,0.5879231911052218,0.5527767766129247,False,False,nan,nan,nan,0
74,3331.1437906934457,50.0,2.0,0.503555434571853,-0.06562470513626273,False,False,nan,nan,nan,0
59,2920.235890021741,50.0,2.0,0.5907594523701702,1.6627457387498772,False,False,nan,nan,nan,0
85,3615.6078751206646,50.0,2.0,0.497533199510282,2.5132121273369723,False,False,nan,nan,nan,0
